id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,saldo_medio,deposito_prazo,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato,quantidade_dias_contato,quantidade_contato,resultado
248,47,operario,casado,medio,nao,1996,sim,nao,nao,desconhecido,5,junho,13,2,-1,0,desconhecido
249,56,operario,divorciado,fundamental,sim,1238,sim,nao,nao,desconhecido,5,junho,26,1,-1,0,desconhecido
250,41,operario,casado,medio,nao,879,sim,nao,nao,desconhecido,5,junho,18,2,-1,0,desconhecido
251,29,operario,casado,medio,nao,425,sim,sim,nao,desconhecido,5,junho,9,15,-1,0,desconhecido
252,50,tecnico,casado,medio,nao,416,sim,sim,nao,desconhecido,5,junho,8,5,-1,0,desconhecido
253,45,operario,divorciado,fundamental,nao,844,sim,nao,nao,desconhecido,5,junho,17,3,-1,0,desconhecido
254,35,operario,casado,medio,nao,860,sim,sim,nao,desconhecido,5,junho,15,4,-1,0,desconhecido
255,26,tecnico,solteiro,medio,nao,639,sim,sim,nao,desconhecido,6,junho,12,5,-1,0,desconhecido
256,26,administracao,casado,medio,nao,710,sim,sim,sim,desconhecido,6,junho,21,2,-1,0,desconhecido
257,37,operario,casado,superior,nao,1508,sim,nao,sim,desconhecido,6,junho,6,2,-1,0,desconhecido
258,30,administracao,solteiro,medio,nao,223,sim,sim,nao,desconhecido,6,junho,14,11,-1,0,desconhecido
259,38,gestao,solteiro,superior,nao,619,sim,sim,nao,desconhecido,6,junho,8,4,-1,0,desconhecido
260,37,servicos,divorciado,medio,nao,319,sim,sim,nao,desconhecido,6,junho,8,3,-1,0,desconhecido
261,53,tecnico,casado,medio,nao,480,sim,nao,nao,desconhecido,6,junho,11,2,-1,0,desconhecido
262,29,operario,solteiro,fundamental,nao,213,sim,sim,nao,desconhecido,6,junho,44,3,-1,0,desconhecido
263,35,gestao,solteiro,superior,nao,68,sim,nao,nao,desconhecido,6,junho,18,1,-1,0,desconhecido
264,28,operario,casado,medio,nao,2788,sim,sim,nao,desconhecido,6,junho,6,2,-1,0,desconhecido
265,55,operario,casado,superior,nao,7561,sim,nao,nao,desconhecido,6,junho,11,3,-1,0,desconhecido
266,49,gestao,divorciado,medio,nao,-46,sim,sim,nao,desconhecido,9,junho,18,10,-1,0,desconhecido
267,50,servicos,casado,medio,nao,1595,sim,nao,nao,desconhecido,9,junho,15,1,-1,0,desconhecido
268,43,gestao,solteiro,superior,nao,1046,sim,nao,nao,desconhecido,9,junho,15,1,-1,0,desconhecido
269,58,operario,divorciado,superior,nao,1382,sim,nao,nao,desconhecido,9,junho,12,1,-1,0,desconhecido
270,38,tecnico,casado,fundamental,nao,217,sim,sim,nao,desconhecido,9,junho,8,6,-1,0,desconhecido
271,48,operario,divorciado,fundamental,nao,183,sim,nao,nao,desconhecido,9,junho,16,1,-1,0,desconhecido
272,59,gestao,casado,medio,nao,1321,sim,nao,nao,desconhecido,9,junho,65,3,-1,0,desconhecido
273,58,operario,casado,medio,nao,25,sim,nao,nao,desconhecido,9,junho,8,3,-1,0,desconhecido
274,36,operario,solteiro,superior,nao,4844,sim,nao,nao,desconhecido,9,junho,19,3,-1,0,desconhecido
275,42,operario,casado,superior,nao,5345,sim,nao,nao,desconhecido,11,junho,15,3,-1,0,desconhecido
276,41,administracao,solteiro,medio,nao,812,sim,nao,sim,desconhecido,11,junho,10,4,-1,0,desconhecido
277,42,administracao,casado,medio,nao,105,sim,nao,nao,desconhecido,11,junho,19,4,-1,0,desconhecido
278,39,gestao,casado,superior,nao,-190,sim,nao,sim,desconhecido,11,junho,15,8,-1,0,desconhecido
279,57,operario,casado,fundamental,nao,625,sim,nao,sim,desconhecido,11,junho,14,1,-1,0,desconhecido
280,52,operario,casado,superior,nao,293,sim,nao,nao,desconhecido,11,junho,12,1,-1,0,desconhecido
281,59,operario,casado,superior,nao,1033,sim,nao,nao,desconhecido,11,junho,20,1,-1,0,desconhecido
282,56,operario,casado,medio,nao,1210,sim,nao,nao,desconhecido,11,junho,16,1,-1,0,desconhecido
283,49,gestao,casado,superior,nao,64,sim,nao,nao,desconhecido,11,junho,10,1,-1,0,desconhecido
284,35,operario,divorciado,superior,nao,164,sim,nao,nao,desconhecido,11,junho,16,2,-1,0,desconhecido
285,36,operario,casado,medio,nao,1766,sim,nao,nao,desconhecido,11,junho,10,2,-1,0,desconhecido
286,40,administracao,solteiro,superior,nao,1248,sim,nao,nao,desconhecido,11,junho,22,2,-1,0,desconhecido
287,55,operario,casado,medio,nao,0,sim,nao,nao,desconhecido,12,junho,10,2,-1,0,desconhecido
288,58,administracao,casado,medio,nao,826,sim,nao,nao,desconhecido,12,junho,15,1,-1,0,desconhecido
289,39,operario,casado,superior,nao,2630,sim,nao,nao,desconhecido,12,junho,11,5,-1,0,desconhecido
290,47,operario,solteiro,superior,nao,3727,sim,nao,nao,desconhecido,12,junho,17,6,-1,0,desconhecido
291,40,gestao,casado,medio,nao,406,sim,sim,nao,desconhecido,12,junho,10,2,-1,0,desconhecido
292,35,operario,casado,superior,nao,2999,sim,nao,nao,desconhecido,12,junho,19,6,-1,0,desconhecido
293,48,operario,casado,medio,nao,1000,sim,sim,nao,desconhecido,12,junho,21,2,-1,0,desconhecido
294,48,gestao,divorciado,superior,nao,503,sim,nao,sim,desconhecido,12,junho,21,7,-1,0,desconhecido
295,24,operario,solteiro,medio,sim,-203,sim,sim,nao,desconhecido,12,junho,8,3,-1,0,desconhecido
296,49,operario,casado,fundamental,nao,361,sim,sim,nao,desconhecido,16,junho,9,2,-1,0,desconhecido
297,36,operario,casado,medio,nao,274,sim,sim,nao,desconhecido,16,junho,11,11,-1,0,desconhecido
298,52,operario,divorciado,superior,nao,3687,sim,sim,sim,desconhecido,16,junho,12,4,-1,0,desconhecido
299,42,operario,solteiro,superior,nao,323,sim,nao,nao,desconhecido,16,junho,10,1,-1,0,desconhecido
300,36,servicos,casado,medio,nao,981,sim,nao,nao,desconhecido,16,junho,18,1,-1,0,desconhecido
301,36,operario,divorciado,medio,nao,638,sim,sim,nao,desconhecido,16,junho,23,2,-1,0,desconhecido
302,48,operario,solteiro,superior,nao,3229,sim,nao,nao,desconhecido,16,junho,18,1,-1,0,desconhecido
303,51,gestao,solteiro,medio,nao,1610,sim,sim,nao,desconhecido,16,junho,21,3,-1,0,desconhecido
304,51,operario,casado,medio,nao,33,sim,nao,sim,desconhecido,16,junho,12,3,-1,0,desconhecido
305,46,tecnico,casado,medio,nao,536,sim,sim,nao,desconhecido,16,junho,12,2,-1,0,desconhecido
306,37,gestao,casado,superior,nao,0,sim,nao,nao,desconhecido,16,junho,11,6,-1,0,desconhecido
307,36,operario,casado,superior,nao,3057,sim,nao,nao,desconhecido,16,junho,46,4,-1,0,desconhecido
308,47,gestao,casado,medio,nao,2892,sim,nao,nao,desconhecido,17,junho,9,1,-1,0,desconhecido
309,40,tecnico,divorciado,superior,nao,0,sim,nao,nao,desconhecido,17,junho,9,1,-1,0,desconhecido
310,38,operario,solteiro,superior,nao,3316,sim,nao,nao,desconhecido,17,junho,22,3,-1,0,desconhecido
311,40,gestao,casado,medio,nao,106,sim,nao,nao,desconhecido,17,junho,11,2,-1,0,desconhecido
312,39,operario,casado,fundamental,nao,2303,sim,sim,nao,desconhecido,17,junho,13,3,-1,0,desconhecido
313,60,gestao,casado,superior,nao,3301,sim,nao,nao,desconhecido,17,junho,44,3,-1,0,desconhecido
314,39,operario,solteiro,superior,nao,426,sim,nao,nao,desconhecido,18,junho,17,1,-1,0,desconhecido
315,51,servicos,divorciado,medio,nao,9,sim,nao,nao,desconhecido,18,junho,6,2,-1,0,desconhecido
316,27,administracao,casado,medio,nao,-97,sim,sim,nao,desconhecido,18,junho,25,2,-1,0,desconhecido
317,41,gestao,solteiro,superior,nao,11008,sim,nao,nao,desconhecido,18,junho,26,1,-1,0,desconhecido
318,42,operario,solteiro,fundamental,nao,4930,sim,nao,nao,desconhecido,18,junho,16,1,-1,0,desconhecido
319,41,operario,casado,medio,nao,707,sim,nao,nao,desconhecido,18,junho,12,1,-1,0,desconhecido
320,33,tecnico,casado,medio,nao,4,sim,sim,sim,desconhecido,18,junho,10,2,-1,0,desconhecido
321,46,administracao,casado,medio,nao,126,sim,nao,nao,desconhecido,18,junho,21,1,-1,0,desconhecido
322,31,operario,casado,medio,nao,671,sim,sim,nao,desconhecido,18,junho,12,4,-1,0,desconhecido
323,41,operario,casado,fundamental,nao,219,sim,nao,sim,desconhecido,18,junho,26,3,-1,0,desconhecido
324,41,operario,divorciado,medio,nao,3622,sim,nao,nao,desconhecido,19,junho,19,4,-1,0,desconhecido
325,55,operario,divorciado,medio,nao,1580,sim,nao,sim,desconhecido,19,junho,17,1,-1,0,desconhecido
326,53,tecnico,casado,medio,nao,1319,sim,nao,nao,desconhecido,19,junho,22,3,-1,0,desconhecido
327,55,operario,casado,fundamental,nao,2152,sim,nao,nao,desconhecido,19,junho,15,2,-1,0,desconhecido
328,39,servicos,casado,medio,nao,2843,sim,sim,nao,desconhecido,19,junho,10,1,-1,0,desconhecido
329,40,operario,casado,superior,sim,0,sim,nao,nao,desconhecido,19,junho,16,4,-1,0,desconhecido
330,59,operario,casado,fundamental,nao,1115,sim,nao,nao,desconhecido,19,junho,14,1,-1,0,desconhecido
331,42,operario,solteiro,medio,nao,625,sim,nao,nao,desconhecido,19,junho,11,3,-1,0,desconhecido
332,41,operario,casado,fundamental,nao,246,sim,nao,nao,desconhecido,19,junho,11,3,-1,0,desconhecido
333,27,operario,casado,medio,nao,61,sim,sim,nao,desconhecido,19,junho,17,1,-1,0,desconhecido
334,25,operario,solteiro,medio,nao,-191,sim,sim,nao,desconhecido,19,junho,16,7,-1,0,desconhecido
335,43,operario,casado,fundamental,nao,519,sim,nao,nao,desconhecido,20,junho,16,2,-1,0,desconhecido
336,44,servicos,casado,medio,nao,522,sim,nao,sim,desconhecido,20,junho,15,1,-1,0,desconhecido
337,26,operario,solteiro,medio,nao,-46,sim,sim,nao,desconhecido,20,junho,6,7,-1,0,desconhecido
338,52,operario,casado,superior,nao,2269,sim,nao,nao,desconhecido,20,junho,20,1,-1,0,desconhecido
339,54,servicos,casado,superior,nao,386,sim,nao,sim,desconhecido,20,junho,14,1,-1,0,desconhecido
340,56,gestao,casado,superior,nao,0,sim,nao,sim,desconhecido,20,junho,7,1,-1,0,desconhecido
341,57,gestao,casado,superior,nao,9103,sim,nao,sim,desconhecido,20,junho,18,2,-1,0,desconhecido
342,29,operario,solteiro,medio,nao,908,sim,sim,nao,desconhecido,20,junho,28,1,-1,0,desconhecido
343,47,tecnico,casado,superior,nao,1694,sim,nao,sim,desconhecido,20,junho,9,3,-1,0,desconhecido
344,57,gestao,casado,superior,nao,-92,sim,sim,sim,desconhecido,20,junho,27,1,-1,0,desconhecido
345,40,operario,casado,medio,nao,188,sim,sim,sim,desconhecido,20,junho,10,2,-1,0,desconhecido
346,46,servicos,divorciado,medio,nao,0,sim,nao,nao,desconhecido,20,junho,17,3,-1,0,desconhecido
347,43,operario,solteiro,medio,nao,740,sim,sim,nao,desconhecido,20,junho,10,2,-1,0,desconhecido
348,45,gestao,casado,superior,nao,655,sim,nao,nao,desconhecido,20,junho,12,3,-1,0,desconhecido
349,24,gestao,casado,medio,nao,867,sim,sim,nao,desconhecido,20,junho,9,10,-1,0,desconhecido
350,40,operario,casado,medio,nao,1009,sim,sim,sim,desconhecido,20,junho,17,5,-1,0,desconhecido
351,38,servicos,divorciado,superior,nao,6360,sim,nao,nao,desconhecido,20,junho,23,2,-1,0,desconhecido
352,36,operario,casado,superior,nao,4145,sim,nao,nao,desconhecido,20,junho,16,4,-1,0,desconhecido
353,27,operario,solteiro,medio,sim,-27,sim,nao,nao,desconhecido,23,junho,8,2,-1,0,desconhecido
354,26,administracao,solteiro,fundamental,nao,-122,sim,sim,nao,desconhecido,23,junho,11,3,-1,0,desconhecido
355,43,gestao,casado,superior,nao,149,sim,sim,nao,desconhecido,23,junho,11,2,-1,0,desconhecido
356,25,operario,solteiro,fundamental,nao,52,sim,sim,nao,desconhecido,24,junho,9,2,-1,0,desconhecido
357,27,operario,casado,superior,nao,335,sim,sim,nao,desconhecido,26,junho,9,3,-1,0,desconhecido
358,30,tecnico,casado,superior,nao,526,sim,sim,sim,desconhecido,26,junho,11,3,-1,0,desconhecido
359,28,administracao,solteiro,medio,nao,-7,sim,nao,sim,desconhecido,26,junho,53,2,-1,0,desconhecido
360,27,operario,casado,fundamental,nao,-413,sim,nao,sim,desconhecido,27,junho,7,6,-1,0,desconhecido
361,32,administracao,divorciado,medio,nao,-241,sim,nao,sim,desconhecido,27,junho,14,2,-1,0,desconhecido
362,41,operario,solteiro,medio,nao,75,sim,sim,nao,desconhecido,1,julho,8,9,-1,0,desconhecido
363,37,tecnico,solteiro,superior,nao,0,sim,nao,nao,desconhecido,1,julho,19,2,-1,0,desconhecido
364,27,tecnico,solteiro,medio,nao,158,sim,nao,nao,desconhecido,1,julho,11,2,-1,0,desconhecido
365,29,servicos,solteiro,medio,nao,84,sim,nao,sim,desconhecido,3,julho,10,3,-1,0,desconhecido
366,33,servicos,casado,medio,nao,114,sim,nao,sim,desconhecido,3,julho,11,1,-1,0,desconhecido
367,36,tecnico,casado,fundamental,nao,0,sim,nao,nao,desconhecido,4,julho,10,1,-1,0,desconhecido
368,28,operario,solteiro,medio,nao,-127,sim,sim,nao,celular,4,julho,17,3,-1,0,desconhecido
369,55,operario,casado,medio,nao,49,sim,sim,nao,celular,7,julho,8,4,-1,0,desconhecido
370,51,tecnico,casado,medio,nao,216,sim,nao,nao,celular,7,julho,10,2,-1,0,desconhecido
371,39,tecnico,solteiro,medio,nao,506,sim,sim,nao,celular,7,julho,12,2,-1,0,desconhecido
372,42,operario,divorciado,fundamental,nao,213,sim,sim,nao,celular,7,julho,7,3,-1,0,desconhecido
373,33,servicos,solteiro,medio,nao,170,sim,nao,nao,celular,7,julho,13,1,-1,0,desconhecido
374,36,operario,divorciado,superior,nao,776,sim,nao,sim,celular,7,julho,12,3,-1,0,desconhecido
375,45,tecnico,casado,medio,nao,879,sim,nao,nao,celular,7,julho,10,2,-1,0,desconhecido
376,37,operario,casado,medio,nao,1633,sim,nao,nao,celular,7,julho,10,2,-1,0,desconhecido
377,46,operario,casado,medio,nao,926,sim,nao,nao,celular,7,julho,6,5,-1,0,desconhecido
378,32,operario,solteiro,superior,nao,2559,sim,nao,nao,celular,7,julho,15,1,-1,0,desconhecido
379,28,tecnico,solteiro,medio,nao,909,sim,nao,sim,celular,7,julho,9,1,-1,0,desconhecido
380,45,administracao,divorciado,medio,nao,-176,sim,nao,sim,celular,7,julho,10,1,-1,0,desconhecido
381,41,operario,solteiro,medio,sim,1085,sim,sim,sim,celular,7,julho,10,1,-1,0,desconhecido
382,59,operario,divorciado,fundamental,nao,1265,sim,nao,sim,celular,7,julho,14,1,-1,0,desconhecido
383,47,tecnico,solteiro,medio,nao,-239,sim,sim,sim,celular,7,julho,16,3,-1,0,desconhecido
384,31,operario,solteiro,medio,nao,726,sim,nao,nao,celular,7,julho,12,2,-1,0,desconhecido
385,31,gestao,solteiro,superior,nao,296,sim,nao,sim,celular,8,julho,8,4,-1,0,desconhecido
386,33,operario,casado,medio,nao,-627,sim,sim,sim,celular,8,julho,12,1,-1,0,desconhecido
387,52,operario,casado,superior,sim,-468,sim,nao,nao,celular,8,julho,9,1,-1,0,desconhecido
388,26,operario,solteiro,medio,nao,551,sim,nao,nao,celular,8,julho,9,1,-1,0,desconhecido
389,25,tecnico,solteiro,medio,nao,0,sim,nao,sim,celular,8,julho,11,1,-1,0,desconhecido
390,25,operario,casado,medio,nao,101,sim,nao,sim,celular,8,julho,8,3,-1,0,desconhecido
391,28,operario,solteiro,medio,nao,517,sim,nao,sim,celular,8,julho,11,1,-1,0,desconhecido
392,33,operario,divorciado,superior,nao,37,sim,nao,sim,celular,8,julho,18,1,-1,0,desconhecido
393,45,gestao,divorciado,superior,nao,854,sim,nao,sim,celular,8,julho,12,1,-1,0,desconhecido
394,36,servicos,casado,medio,nao,30,sim,nao,sim,celular,8,julho,12,5,-1,0,desconhecido
395,26,operario,solteiro,medio,sim,81,sim,nao,sim,celular,8,julho,13,2,-1,0,desconhecido
396,38,tecnico,casado,medio,nao,0,sim,nao,nao,celular,8,julho,11,1,-1,0,desconhecido
397,56,operario,solteiro,medio,nao,663,sim,nao,sim,celular,8,julho,14,3,-1,0,desconhecido
398,26,administracao,solteiro,medio,nao,102,sim,nao,sim,celular,8,julho,11,2,-1,0,desconhecido
399,26,tecnico,casado,medio,nao,370,sim,nao,sim,celular,8,julho,18,4,-1,0,desconhecido
400,25,operario,solteiro,medio,nao,189,sim,nao,sim,celular,8,julho,11,2,-1,0,desconhecido
401,26,operario,solteiro,medio,nao,111,sim,nao,nao,celular,9,julho,9,1,-1,0,desconhecido
402,40,operario,casado,fundamental,nao,665,sim,sim,nao,celular,9,julho,13,1,-1,0,desconhecido
403,37,administracao,casado,fundamental,nao,214,sim,sim,nao,celular,9,julho,11,1,-1,0,desconhecido
404,43,operario,solteiro,fundamental,nao,0,sim,nao,nao,celular,9,julho,21,1,-1,0,desconhecido
405,41,servicos,divorciado,superior,nao,1583,sim,sim,nao,celular,9,julho,11,1,-1,0,desconhecido
406,49,operario,casado,medio,nao,0,sim,nao,sim,celular,9,julho,10,1,-1,0,desconhecido
407,29,administracao,divorciado,superior,sim,0,sim,nao,sim,celular,9,julho,7,3,-1,0,desconhecido
408,39,servicos,divorciado,medio,nao,687,sim,sim,nao,celular,9,julho,14,1,-1,0,desconhecido
409,38,gestao,casado,superior,sim,327,sim,sim,sim,celular,9,julho,9,5,-1,0,desconhecido
410,26,tecnico,casado,medio,nao,-119,sim,nao,sim,celular,9,julho,6,5,-1,0,desconhecido
411,32,gestao,casado,superior,nao,794,sim,sim,sim,celular,9,julho,17,1,-1,0,desconhecido
412,33,operario,casado,fundamental,nao,-191,sim,sim,sim,celular,9,julho,22,4,-1,0,desconhecido
413,31,gestao,solteiro,superior,nao,409,sim,nao,sim,celular,9,julho,9,5,-1,0,desconhecido
414,49,operario,casado,fundamental,nao,3,sim,nao,sim,celular,9,julho,24,6,-1,0,desconhecido
415,27,operario,solteiro,fundamental,nao,9,sim,nao,sim,celular,9,julho,15,2,-1,0,desconhecido
416,30,operario,solteiro,medio,nao,155,sim,sim,sim,celular,9,julho,24,3,-1,0,desconhecido
417,35,operario,casado,medio,nao,1330,sim,nao,nao,celular,10,julho,15,1,-1,0,desconhecido
418,26,operario,solteiro,medio,nao,-29,sim,sim,nao,celular,10,julho,17,4,-1,0,desconhecido
419,45,operario,casado,superior,nao,3133,sim,sim,sim,celular,10,julho,13,1,-1,0,desconhecido
420,34,administracao,casado,medio,nao,-33,sim,sim,sim,celular,10,julho,16,1,-1,0,desconhecido
421,28,administracao,solteiro,medio,nao,-170,sim,nao,sim,celular,10,julho,12,2,-1,0,desconhecido
422,25,operario,solteiro,medio,nao,1243,sim,nao,sim,celular,10,julho,22,7,-1,0,desconhecido
423,30,operario,solteiro,medio,nao,1598,sim,sim,nao,celular,10,julho,11,1,-1,0,desconhecido
424,30,servicos,casado,medio,nao,5,sim,nao,sim,celular,10,julho,14,5,-1,0,desconhecido
425,47,servicos,casado,medio,nao,367,sim,sim,nao,celular,10,julho,8,4,-1,0,desconhecido
426,57,administracao,divorciado,medio,nao,658,sim,nao,nao,celular,10,julho,12,1,-1,0,desconhecido
427,38,gestao,casado,superior,nao,1722,sim,sim,nao,celular,10,julho,8,1,-1,0,desconhecido
428,54,tecnico,casado,medio,nao,-315,sim,nao,sim,celular,10,julho,34,1,-1,0,desconhecido
429,25,operario,solteiro,fundamental,nao,2483,sim,nao,nao,celular,10,julho,25,3,-1,0,desconhecido
430,30,operario,casado,medio,nao,0,sim,sim,sim,celular,10,julho,23,1,-1,0,desconhecido
431,26,gestao,solteiro,superior,nao,45,sim,nao,nao,celular,10,julho,20,3,-1,0,desconhecido
432,31,operario,casado,fundamental,nao,46,sim,sim,nao,celular,10,julho,8,1,-1,0,desconhecido
433,29,operario,solteiro,medio,nao,482,sim,nao,sim,celular,10,julho,18,3,-1,0,desconhecido
434,49,operario,casado,medio,nao,3728,sim,sim,nao,celular,11,julho,18,2,-1,0,desconhecido
435,60,operario,divorciado,medio,nao,1099,sim,nao,nao,celular,11,julho,13,2,-1,0,desconhecido
436,60,gestao,casado,superior,nao,2222,sim,sim,nao,celular,11,julho,19,2,-1,0,desconhecido
437,29,gestao,solteiro,superior,nao,983,sim,sim,nao,celular,11,julho,16,2,-1,0,desconhecido
438,55,gestao,divorciado,medio,nao,204,sim,sim,nao,celular,11,julho,33,2,-1,0,desconhecido
439,44,administracao,casado,medio,nao,1074,sim,sim,nao,celular,11,julho,15,2,-1,0,desconhecido
440,47,tecnico,casado,medio,nao,3466,sim,sim,nao,celular,11,julho,14,2,-1,0,desconhecido
441,35,administracao,casado,medio,nao,-203,sim,sim,nao,celular,11,julho,27,2,-1,0,desconhecido
442,35,operario,casado,medio,nao,2436,sim,nao,sim,celular,14,julho,23,3,-1,0,desconhecido
443,38,tecnico,casado,medio,nao,976,sim,sim,nao,celular,14,julho,13,3,-1,0,desconhecido
444,34,operario,casado,superior,nao,146,sim,sim,nao,celular,14,julho,13,2,-1,0,desconhecido
445,50,tecnico,casado,medio,nao,156,sim,nao,sim,celular,14,julho,19,3,-1,0,desconhecido
446,43,administracao,casado,superior,nao,189,sim,sim,nao,celular,14,julho,18,4,-1,0,desconhecido
447,44,administracao,divorciado,medio,nao,163,sim,sim,nao,celular,14,julho,28,2,-1,0,desconhecido
448,51,servicos,divorciado,medio,nao,242,sim,nao,sim,celular,14,julho,22,4,-1,0,desconhecido
449,31,tecnico,casado,medio,nao,1173,sim,sim,nao,celular,14,julho,7,3,-1,0,desconhecido
450,39,tecnico,casado,superior,nao,0,sim,sim,nao,celular,14,julho,15,7,-1,0,desconhecido
451,59,gestao,casado,superior,nao,296,sim,nao,sim,celular,15,julho,13,3,-1,0,desconhecido
452,25,servicos,solteiro,medio,nao,333,sim,nao,sim,celular,15,julho,18,2,-1,0,desconhecido
453,58,gestao,casado,superior,nao,3864,sim,sim,nao,celular,15,julho,14,4,-1,0,desconhecido
454,30,operario,casado,fundamental,nao,2686,sim,sim,nao,celular,15,julho,13,3,-1,0,desconhecido
455,34,operario,solteiro,fundamental,nao,-109,sim,sim,nao,celular,15,julho,14,4,-1,0,desconhecido
456,51,servicos,divorciado,medio,nao,65,sim,nao,sim,celular,15,julho,15,1,-1,0,desconhecido
457,60,operario,casado,medio,nao,597,sim,nao,nao,celular,15,julho,16,1,-1,0,desconhecido
458,51,operario,casado,medio,nao,-799,sim,nao,sim,celular,15,julho,17,3,-1,0,desconhecido
459,37,gestao,divorciado,superior,nao,1775,sim,nao,nao,celular,15,julho,9,5,-1,0,desconhecido
460,30,operario,solteiro,fundamental,nao,0,sim,nao,nao,celular,15,julho,12,3,-1,0,desconhecido
461,46,operario,divorciado,medio,nao,-563,sim,nao,sim,celular,15,julho,13,4,-1,0,desconhecido
462,29,operario,solteiro,superior,nao,5,sim,nao,nao,celular,15,julho,15,5,-1,0,desconhecido
463,27,operario,casado,superior,nao,139,sim,nao,nao,celular,15,julho,7,5,-1,0,desconhecido
464,28,gestao,solteiro,superior,nao,0,sim,sim,nao,celular,16,julho,13,5,-1,0,desconhecido
465,34,operario,solteiro,medio,nao,855,sim,sim,nao,celular,16,julho,10,1,-1,0,desconhecido
466,29,operario,solteiro,superior,nao,694,sim,sim,sim,celular,16,julho,30,4,-1,0,desconhecido
467,27,gestao,solteiro,superior,nao,151,sim,sim,nao,celular,16,julho,8,1,-1,0,desconhecido
468,26,tecnico,solteiro,medio,nao,354,sim,nao,nao,celular,16,julho,10,1,-1,0,desconhecido
469,36,gestao,casado,superior,nao,673,sim,sim,nao,celular,16,julho,11,1,-1,0,desconhecido
470,44,operario,casado,fundamental,nao,1265,sim,sim,nao,celular,16,julho,9,1,-1,0,desconhecido
471,39,operario,casado,superior,nao,597,sim,nao,nao,celular,16,julho,11,6,-1,0,desconhecido
