id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,deposito_prazo,saldo_medio,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato_atual,quantidade_dias_contato,quantidade_contato_anterior,resultado
248,56,operario,divorciado,fundamental,sim,sim,1238,nao,nao,desconhecido,5,junho,26,1,-1,0,desconhecido
249,41,operario,casado,medio,nao,sim,879,nao,nao,desconhecido,5,junho,18,2,-1,0,desconhecido
250,29,operario,casado,medio,nao,sim,425,sim,nao,desconhecido,5,junho,9,15,-1,0,desconhecido
251,50,tecnico,casado,medio,nao,sim,416,sim,nao,desconhecido,5,junho,8,5,-1,0,desconhecido
252,45,operario,divorciado,fundamental,nao,sim,844,nao,nao,desconhecido,5,junho,17,3,-1,0,desconhecido
253,35,operario,casado,medio,nao,sim,860,sim,nao,desconhecido,5,junho,15,4,-1,0,desconhecido
254,26,tecnico,solteiro,medio,nao,sim,639,sim,nao,desconhecido,6,junho,12,5,-1,0,desconhecido
255,26,administracao,casado,medio,nao,sim,710,sim,sim,desconhecido,6,junho,21,2,-1,0,desconhecido
256,37,operario,casado,superior,nao,sim,1508,nao,sim,desconhecido,6,junho,6,2,-1,0,desconhecido
257,30,administracao,solteiro,medio,nao,sim,223,sim,nao,desconhecido,6,junho,14,11,-1,0,desconhecido
258,38,gestao,solteiro,superior,nao,sim,619,sim,nao,desconhecido,6,junho,8,4,-1,0,desconhecido
259,37,servicos,divorciado,medio,nao,sim,319,sim,nao,desconhecido,6,junho,8,3,-1,0,desconhecido
260,53,tecnico,casado,medio,nao,sim,480,nao,nao,desconhecido,6,junho,11,2,-1,0,desconhecido
261,29,operario,solteiro,fundamental,nao,sim,213,sim,nao,desconhecido,6,junho,44,3,-1,0,desconhecido
262,35,gestao,solteiro,superior,nao,sim,68,nao,nao,desconhecido,6,junho,18,1,-1,0,desconhecido
263,28,operario,casado,medio,nao,sim,2788,sim,nao,desconhecido,6,junho,6,2,-1,0,desconhecido
264,55,operario,casado,superior,nao,sim,7561,nao,nao,desconhecido,6,junho,11,3,-1,0,desconhecido
265,49,gestao,divorciado,medio,nao,sim,-46,sim,nao,desconhecido,9,junho,18,10,-1,0,desconhecido
266,50,servicos,casado,medio,nao,sim,1595,nao,nao,desconhecido,9,junho,15,1,-1,0,desconhecido
267,43,gestao,solteiro,superior,nao,sim,1046,nao,nao,desconhecido,9,junho,15,1,-1,0,desconhecido
268,58,operario,divorciado,superior,nao,sim,1382,nao,nao,desconhecido,9,junho,12,1,-1,0,desconhecido
269,38,tecnico,casado,fundamental,nao,sim,217,sim,nao,desconhecido,9,junho,8,6,-1,0,desconhecido
270,48,operario,divorciado,fundamental,nao,sim,183,nao,nao,desconhecido,9,junho,16,1,-1,0,desconhecido
271,59,gestao,casado,medio,nao,sim,1321,nao,nao,desconhecido,9,junho,65,3,-1,0,desconhecido
272,58,operario,casado,medio,nao,sim,25,nao,nao,desconhecido,9,junho,8,3,-1,0,desconhecido
273,36,operario,solteiro,superior,nao,sim,4844,nao,nao,desconhecido,9,junho,19,3,-1,0,desconhecido
274,42,operario,casado,superior,nao,sim,5345,nao,nao,desconhecido,11,junho,15,3,-1,0,desconhecido
275,41,administracao,solteiro,medio,nao,sim,812,nao,sim,desconhecido,11,junho,10,4,-1,0,desconhecido
276,42,administracao,casado,medio,nao,sim,105,nao,nao,desconhecido,11,junho,19,4,-1,0,desconhecido
277,39,gestao,casado,superior,nao,sim,-190,nao,sim,desconhecido,11,junho,15,8,-1,0,desconhecido
278,57,operario,casado,fundamental,nao,sim,625,nao,sim,desconhecido,11,junho,14,1,-1,0,desconhecido
279,52,operario,casado,superior,nao,sim,293,nao,nao,desconhecido,11,junho,12,1,-1,0,desconhecido
280,59,operario,casado,superior,nao,sim,1033,nao,nao,desconhecido,11,junho,20,1,-1,0,desconhecido
281,56,operario,casado,medio,nao,sim,1210,nao,nao,desconhecido,11,junho,16,1,-1,0,desconhecido
282,49,gestao,casado,superior,nao,sim,64,nao,nao,desconhecido,11,junho,10,1,-1,0,desconhecido
283,35,operario,divorciado,superior,nao,sim,164,nao,nao,desconhecido,11,junho,16,2,-1,0,desconhecido
284,36,operario,casado,medio,nao,sim,1766,nao,nao,desconhecido,11,junho,10,2,-1,0,desconhecido
285,40,administracao,solteiro,superior,nao,sim,1248,nao,nao,desconhecido,11,junho,22,2,-1,0,desconhecido
286,55,operario,casado,medio,nao,sim,0,nao,nao,desconhecido,12,junho,10,2,-1,0,desconhecido
287,58,administracao,casado,medio,nao,sim,826,nao,nao,desconhecido,12,junho,15,1,-1,0,desconhecido
288,39,operario,casado,superior,nao,sim,2630,nao,nao,desconhecido,12,junho,11,5,-1,0,desconhecido
289,47,operario,solteiro,superior,nao,sim,3727,nao,nao,desconhecido,12,junho,17,6,-1,0,desconhecido
290,40,gestao,casado,medio,nao,sim,406,sim,nao,desconhecido,12,junho,10,2,-1,0,desconhecido
291,35,operario,casado,superior,nao,sim,2999,nao,nao,desconhecido,12,junho,19,6,-1,0,desconhecido
292,48,operario,casado,medio,nao,sim,1000,sim,nao,desconhecido,12,junho,21,2,-1,0,desconhecido
293,48,gestao,divorciado,superior,nao,sim,503,nao,sim,desconhecido,12,junho,21,7,-1,0,desconhecido
294,24,operario,solteiro,medio,sim,sim,-203,sim,nao,desconhecido,12,junho,8,3,-1,0,desconhecido
295,49,operario,casado,fundamental,nao,sim,361,sim,nao,desconhecido,16,junho,9,2,-1,0,desconhecido
296,36,operario,casado,medio,nao,sim,274,sim,nao,desconhecido,16,junho,11,11,-1,0,desconhecido
297,52,operario,divorciado,superior,nao,sim,3687,sim,sim,desconhecido,16,junho,12,4,-1,0,desconhecido
298,42,operario,solteiro,superior,nao,sim,323,nao,nao,desconhecido,16,junho,10,1,-1,0,desconhecido
299,36,servicos,casado,medio,nao,sim,981,nao,nao,desconhecido,16,junho,18,1,-1,0,desconhecido
300,36,operario,divorciado,medio,nao,sim,638,sim,nao,desconhecido,16,junho,23,2,-1,0,desconhecido
301,48,operario,solteiro,superior,nao,sim,3229,nao,nao,desconhecido,16,junho,18,1,-1,0,desconhecido
302,51,gestao,solteiro,medio,nao,sim,1610,sim,nao,desconhecido,16,junho,21,3,-1,0,desconhecido
303,51,operario,casado,medio,nao,sim,33,nao,sim,desconhecido,16,junho,12,3,-1,0,desconhecido
304,46,tecnico,casado,medio,nao,sim,536,sim,nao,desconhecido,16,junho,12,2,-1,0,desconhecido
305,37,gestao,casado,superior,nao,sim,0,nao,nao,desconhecido,16,junho,11,6,-1,0,desconhecido
306,36,operario,casado,superior,nao,sim,3057,nao,nao,desconhecido,16,junho,46,4,-1,0,desconhecido
307,47,gestao,casado,medio,nao,sim,2892,nao,nao,desconhecido,17,junho,9,1,-1,0,desconhecido
308,40,tecnico,divorciado,superior,nao,sim,0,nao,nao,desconhecido,17,junho,9,1,-1,0,desconhecido
309,38,operario,solteiro,superior,nao,sim,3316,nao,nao,desconhecido,17,junho,22,3,-1,0,desconhecido
310,40,gestao,casado,medio,nao,sim,106,nao,nao,desconhecido,17,junho,11,2,-1,0,desconhecido
311,39,operario,casado,fundamental,nao,sim,2303,sim,nao,desconhecido,17,junho,13,3,-1,0,desconhecido
312,60,gestao,casado,superior,nao,sim,3301,nao,nao,desconhecido,17,junho,44,3,-1,0,desconhecido
313,39,operario,solteiro,superior,nao,sim,426,nao,nao,desconhecido,18,junho,17,1,-1,0,desconhecido
314,51,servicos,divorciado,medio,nao,sim,9,nao,nao,desconhecido,18,junho,6,2,-1,0,desconhecido
315,27,administracao,casado,medio,nao,sim,-97,sim,nao,desconhecido,18,junho,25,2,-1,0,desconhecido
316,41,gestao,solteiro,superior,nao,sim,11008,nao,nao,desconhecido,18,junho,26,1,-1,0,desconhecido
317,42,operario,solteiro,fundamental,nao,sim,4930,nao,nao,desconhecido,18,junho,16,1,-1,0,desconhecido
318,41,operario,casado,medio,nao,sim,707,nao,nao,desconhecido,18,junho,12,1,-1,0,desconhecido
319,33,tecnico,casado,medio,nao,sim,4,sim,sim,desconhecido,18,junho,10,2,-1,0,desconhecido
320,46,administracao,casado,medio,nao,sim,126,nao,nao,desconhecido,18,junho,21,1,-1,0,desconhecido
321,31,operario,casado,medio,nao,sim,671,sim,nao,desconhecido,18,junho,12,4,-1,0,desconhecido
322,41,operario,casado,fundamental,nao,sim,219,nao,sim,desconhecido,18,junho,26,3,-1,0,desconhecido
323,41,operario,divorciado,medio,nao,sim,3622,nao,nao,desconhecido,19,junho,19,4,-1,0,desconhecido
324,55,operario,divorciado,medio,nao,sim,1580,nao,sim,desconhecido,19,junho,17,1,-1,0,desconhecido
325,53,tecnico,casado,medio,nao,sim,1319,nao,nao,desconhecido,19,junho,22,3,-1,0,desconhecido
326,55,operario,casado,fundamental,nao,sim,2152,nao,nao,desconhecido,19,junho,15,2,-1,0,desconhecido
327,39,servicos,casado,medio,nao,sim,2843,sim,nao,desconhecido,19,junho,10,1,-1,0,desconhecido
328,40,operario,casado,superior,sim,sim,0,nao,nao,desconhecido,19,junho,16,4,-1,0,desconhecido
329,59,operario,casado,fundamental,nao,sim,1115,nao,nao,desconhecido,19,junho,14,1,-1,0,desconhecido
330,42,operario,solteiro,medio,nao,sim,625,nao,nao,desconhecido,19,junho,11,3,-1,0,desconhecido
331,41,operario,casado,fundamental,nao,sim,246,nao,nao,desconhecido,19,junho,11,3,-1,0,desconhecido
332,27,operario,casado,medio,nao,sim,61,sim,nao,desconhecido,19,junho,17,1,-1,0,desconhecido
333,25,operario,solteiro,medio,nao,sim,-191,sim,nao,desconhecido,19,junho,16,7,-1,0,desconhecido
334,43,operario,casado,fundamental,nao,sim,519,nao,nao,desconhecido,20,junho,16,2,-1,0,desconhecido
335,44,servicos,casado,medio,nao,sim,522,nao,sim,desconhecido,20,junho,15,1,-1,0,desconhecido
336,26,operario,solteiro,medio,nao,sim,-46,sim,nao,desconhecido,20,junho,6,7,-1,0,desconhecido
337,52,operario,casado,superior,nao,sim,2269,nao,nao,desconhecido,20,junho,20,1,-1,0,desconhecido
338,54,servicos,casado,superior,nao,sim,386,nao,sim,desconhecido,20,junho,14,1,-1,0,desconhecido
339,56,gestao,casado,superior,nao,sim,0,nao,sim,desconhecido,20,junho,7,1,-1,0,desconhecido
340,57,gestao,casado,superior,nao,sim,9103,nao,sim,desconhecido,20,junho,18,2,-1,0,desconhecido
341,29,operario,solteiro,medio,nao,sim,908,sim,nao,desconhecido,20,junho,28,1,-1,0,desconhecido
342,47,tecnico,casado,superior,nao,sim,1694,nao,sim,desconhecido,20,junho,9,3,-1,0,desconhecido
343,57,gestao,casado,superior,nao,sim,-92,sim,sim,desconhecido,20,junho,27,1,-1,0,desconhecido
344,40,operario,casado,medio,nao,sim,188,sim,sim,desconhecido,20,junho,10,2,-1,0,desconhecido
345,46,servicos,divorciado,medio,nao,sim,0,nao,nao,desconhecido,20,junho,17,3,-1,0,desconhecido
346,43,operario,solteiro,medio,nao,sim,740,sim,nao,desconhecido,20,junho,10,2,-1,0,desconhecido
347,45,gestao,casado,superior,nao,sim,655,nao,nao,desconhecido,20,junho,12,3,-1,0,desconhecido
348,24,gestao,casado,medio,nao,sim,867,sim,nao,desconhecido,20,junho,9,10,-1,0,desconhecido
349,40,operario,casado,medio,nao,sim,1009,sim,sim,desconhecido,20,junho,17,5,-1,0,desconhecido
350,38,servicos,divorciado,superior,nao,sim,6360,nao,nao,desconhecido,20,junho,23,2,-1,0,desconhecido
351,36,operario,casado,superior,nao,sim,4145,nao,nao,desconhecido,20,junho,16,4,-1,0,desconhecido
352,27,operario,solteiro,medio,sim,sim,-27,nao,nao,desconhecido,23,junho,8,2,-1,0,desconhecido
353,26,administracao,solteiro,fundamental,nao,sim,-122,sim,nao,desconhecido,23,junho,11,3,-1,0,desconhecido
354,43,gestao,casado,superior,nao,sim,149,sim,nao,desconhecido,23,junho,11,2,-1,0,desconhecido
355,25,operario,solteiro,fundamental,nao,sim,52,sim,nao,desconhecido,24,junho,9,2,-1,0,desconhecido
356,27,operario,casado,superior,nao,sim,335,sim,nao,desconhecido,26,junho,9,3,-1,0,desconhecido
357,30,tecnico,casado,superior,nao,sim,526,sim,sim,desconhecido,26,junho,11,3,-1,0,desconhecido
358,28,administracao,solteiro,medio,nao,sim,-7,nao,sim,desconhecido,26,junho,53,2,-1,0,desconhecido
359,27,operario,casado,fundamental,nao,sim,-413,nao,sim,desconhecido,27,junho,7,6,-1,0,desconhecido
360,32,administracao,divorciado,medio,nao,sim,-241,nao,sim,desconhecido,27,junho,14,2,-1,0,desconhecido
361,41,operario,solteiro,medio,nao,sim,75,sim,nao,desconhecido,1,julho,8,9,-1,0,desconhecido
362,37,tecnico,solteiro,superior,nao,sim,0,nao,nao,desconhecido,1,julho,19,2,-1,0,desconhecido
363,27,tecnico,solteiro,medio,nao,sim,158,nao,nao,desconhecido,1,julho,11,2,-1,0,desconhecido
364,29,servicos,solteiro,medio,nao,sim,84,nao,sim,desconhecido,3,julho,10,3,-1,0,desconhecido
365,33,servicos,casado,medio,nao,sim,114,nao,sim,desconhecido,3,julho,11,1,-1,0,desconhecido
366,36,tecnico,casado,fundamental,nao,sim,0,nao,nao,desconhecido,4,julho,10,1,-1,0,desconhecido
367,28,operario,solteiro,medio,nao,sim,-127,sim,nao,celular,4,julho,17,3,-1,0,desconhecido
368,55,operario,casado,medio,nao,sim,49,sim,nao,celular,7,julho,8,4,-1,0,desconhecido
369,51,tecnico,casado,medio,nao,sim,216,nao,nao,celular,7,julho,10,2,-1,0,desconhecido
370,39,tecnico,solteiro,medio,nao,sim,506,sim,nao,celular,7,julho,12,2,-1,0,desconhecido
371,42,operario,divorciado,fundamental,nao,sim,213,sim,nao,celular,7,julho,7,3,-1,0,desconhecido
372,33,servicos,solteiro,medio,nao,sim,170,nao,nao,celular,7,julho,13,1,-1,0,desconhecido
373,36,operario,divorciado,superior,nao,sim,776,nao,sim,celular,7,julho,12,3,-1,0,desconhecido
374,45,tecnico,casado,medio,nao,sim,879,nao,nao,celular,7,julho,10,2,-1,0,desconhecido
375,37,operario,casado,medio,nao,sim,1633,nao,nao,celular,7,julho,10,2,-1,0,desconhecido
376,46,operario,casado,medio,nao,sim,926,nao,nao,celular,7,julho,6,5,-1,0,desconhecido
377,32,operario,solteiro,superior,nao,sim,2559,nao,nao,celular,7,julho,15,1,-1,0,desconhecido
378,28,tecnico,solteiro,medio,nao,sim,909,nao,sim,celular,7,julho,9,1,-1,0,desconhecido
379,45,administracao,divorciado,medio,nao,sim,-176,nao,sim,celular,7,julho,10,1,-1,0,desconhecido
380,41,operario,solteiro,medio,sim,sim,1085,sim,sim,celular,7,julho,10,1,-1,0,desconhecido
381,59,operario,divorciado,fundamental,nao,sim,1265,nao,sim,celular,7,julho,14,1,-1,0,desconhecido
382,47,tecnico,solteiro,medio,nao,sim,-239,sim,sim,celular,7,julho,16,3,-1,0,desconhecido
383,31,operario,solteiro,medio,nao,sim,726,nao,nao,celular,7,julho,12,2,-1,0,desconhecido
384,31,gestao,solteiro,superior,nao,sim,296,nao,sim,celular,8,julho,8,4,-1,0,desconhecido
385,33,operario,casado,medio,nao,sim,-627,sim,sim,celular,8,julho,12,1,-1,0,desconhecido
386,52,operario,casado,superior,sim,sim,-468,nao,nao,celular,8,julho,9,1,-1,0,desconhecido
387,26,operario,solteiro,medio,nao,sim,551,nao,nao,celular,8,julho,9,1,-1,0,desconhecido
388,25,tecnico,solteiro,medio,nao,sim,0,nao,sim,celular,8,julho,11,1,-1,0,desconhecido
389,25,operario,casado,medio,nao,sim,101,nao,sim,celular,8,julho,8,3,-1,0,desconhecido
390,28,operario,solteiro,medio,nao,sim,517,nao,sim,celular,8,julho,11,1,-1,0,desconhecido
391,33,operario,divorciado,superior,nao,sim,37,nao,sim,celular,8,julho,18,1,-1,0,desconhecido
392,45,gestao,divorciado,superior,nao,sim,854,nao,sim,celular,8,julho,12,1,-1,0,desconhecido
393,36,servicos,casado,medio,nao,sim,30,nao,sim,celular,8,julho,12,5,-1,0,desconhecido
394,26,operario,solteiro,medio,sim,sim,81,nao,sim,celular,8,julho,13,2,-1,0,desconhecido
395,38,tecnico,casado,medio,nao,sim,0,nao,nao,celular,8,julho,11,1,-1,0,desconhecido
396,56,operario,solteiro,medio,nao,sim,663,nao,sim,celular,8,julho,14,3,-1,0,desconhecido
397,26,administracao,solteiro,medio,nao,sim,102,nao,sim,celular,8,julho,11,2,-1,0,desconhecido
398,26,tecnico,casado,medio,nao,sim,370,nao,sim,celular,8,julho,18,4,-1,0,desconhecido
399,25,operario,solteiro,medio,nao,sim,189,nao,sim,celular,8,julho,11,2,-1,0,desconhecido
400,26,operario,solteiro,medio,nao,sim,111,nao,nao,celular,9,julho,9,1,-1,0,desconhecido
401,40,operario,casado,fundamental,nao,sim,665,sim,nao,celular,9,julho,13,1,-1,0,desconhecido
402,37,administracao,casado,fundamental,nao,sim,214,sim,nao,celular,9,julho,11,1,-1,0,desconhecido
403,43,operario,solteiro,fundamental,nao,sim,0,nao,nao,celular,9,julho,21,1,-1,0,desconhecido
404,41,servicos,divorciado,superior,nao,sim,1583,sim,nao,celular,9,julho,11,1,-1,0,desconhecido
405,49,operario,casado,medio,nao,sim,0,nao,sim,celular,9,julho,10,1,-1,0,desconhecido
406,29,administracao,divorciado,superior,sim,sim,0,nao,sim,celular,9,julho,7,3,-1,0,desconhecido
407,39,servicos,divorciado,medio,nao,sim,687,sim,nao,celular,9,julho,14,1,-1,0,desconhecido
408,38,gestao,casado,superior,sim,sim,327,sim,sim,celular,9,julho,9,5,-1,0,desconhecido
409,26,tecnico,casado,medio,nao,sim,-119,nao,sim,celular,9,julho,6,5,-1,0,desconhecido
410,32,gestao,casado,superior,nao,sim,794,sim,sim,celular,9,julho,17,1,-1,0,desconhecido
411,33,operario,casado,fundamental,nao,sim,-191,sim,sim,celular,9,julho,22,4,-1,0,desconhecido
412,31,gestao,solteiro,superior,nao,sim,409,nao,sim,celular,9,julho,9,5,-1,0,desconhecido
413,49,operario,casado,fundamental,nao,sim,3,nao,sim,celular,9,julho,24,6,-1,0,desconhecido
414,27,operario,solteiro,fundamental,nao,sim,9,nao,sim,celular,9,julho,15,2,-1,0,desconhecido
415,30,operario,solteiro,medio,nao,sim,155,sim,sim,celular,9,julho,24,3,-1,0,desconhecido
416,35,operario,casado,medio,nao,sim,1330,nao,nao,celular,10,julho,15,1,-1,0,desconhecido
417,26,operario,solteiro,medio,nao,sim,-29,sim,nao,celular,10,julho,17,4,-1,0,desconhecido
418,45,operario,casado,superior,nao,sim,3133,sim,sim,celular,10,julho,13,1,-1,0,desconhecido
419,34,administracao,casado,medio,nao,sim,-33,sim,sim,celular,10,julho,16,1,-1,0,desconhecido
420,28,administracao,solteiro,medio,nao,sim,-170,nao,sim,celular,10,julho,12,2,-1,0,desconhecido
421,25,operario,solteiro,medio,nao,sim,1243,nao,sim,celular,10,julho,22,7,-1,0,desconhecido
422,30,operario,solteiro,medio,nao,sim,1598,sim,nao,celular,10,julho,11,1,-1,0,desconhecido
423,30,servicos,casado,medio,nao,sim,5,nao,sim,celular,10,julho,14,5,-1,0,desconhecido
424,57,administracao,divorciado,medio,nao,sim,658,nao,nao,celular,10,julho,12,1,-1,0,desconhecido
425,38,gestao,casado,superior,nao,sim,1722,sim,nao,celular,10,julho,8,1,-1,0,desconhecido
426,54,tecnico,casado,medio,nao,sim,-315,nao,sim,celular,10,julho,34,1,-1,0,desconhecido
427,25,operario,solteiro,fundamental,nao,sim,2483,nao,nao,celular,10,julho,25,3,-1,0,desconhecido
428,30,operario,casado,medio,nao,sim,0,sim,sim,celular,10,julho,23,1,-1,0,desconhecido
429,26,gestao,solteiro,superior,nao,sim,45,nao,nao,celular,10,julho,20,3,-1,0,desconhecido
430,31,operario,casado,fundamental,nao,sim,46,sim,nao,celular,10,julho,8,1,-1,0,desconhecido
431,29,operario,solteiro,medio,nao,sim,482,nao,sim,celular,10,julho,18,3,-1,0,desconhecido
432,49,operario,casado,medio,nao,sim,3728,sim,nao,celular,11,julho,18,2,-1,0,desconhecido
433,60,operario,divorciado,medio,nao,sim,1099,nao,nao,celular,11,julho,13,2,-1,0,desconhecido
434,60,gestao,casado,superior,nao,sim,2222,sim,nao,celular,11,julho,19,2,-1,0,desconhecido
435,29,gestao,solteiro,superior,nao,sim,983,sim,nao,celular,11,julho,16,2,-1,0,desconhecido
436,55,gestao,divorciado,medio,nao,sim,204,sim,nao,celular,11,julho,33,2,-1,0,desconhecido
437,44,administracao,casado,medio,nao,sim,1074,sim,nao,celular,11,julho,15,2,-1,0,desconhecido
438,47,tecnico,casado,medio,nao,sim,3466,sim,nao,celular,11,julho,14,2,-1,0,desconhecido
439,35,administracao,casado,medio,nao,sim,-203,sim,nao,celular,11,julho,27,2,-1,0,desconhecido
440,35,operario,casado,medio,nao,sim,2436,nao,sim,celular,14,julho,23,3,-1,0,desconhecido
441,38,tecnico,casado,medio,nao,sim,976,sim,nao,celular,14,julho,13,3,-1,0,desconhecido
442,34,operario,casado,superior,nao,sim,146,sim,nao,celular,14,julho,13,2,-1,0,desconhecido
443,50,tecnico,casado,medio,nao,sim,156,nao,sim,celular,14,julho,19,3,-1,0,desconhecido
444,43,administracao,casado,superior,nao,sim,189,sim,nao,celular,14,julho,18,4,-1,0,desconhecido
445,44,administracao,divorciado,medio,nao,sim,163,sim,nao,celular,14,julho,28,2,-1,0,desconhecido
446,51,servicos,divorciado,medio,nao,sim,242,nao,sim,celular,14,julho,22,4,-1,0,desconhecido
447,31,tecnico,casado,medio,nao,sim,1173,sim,nao,celular,14,julho,7,3,-1,0,desconhecido
448,39,tecnico,casado,superior,nao,sim,0,sim,nao,celular,14,julho,15,7,-1,0,desconhecido
449,59,gestao,casado,superior,nao,sim,296,nao,sim,celular,15,julho,13,3,-1,0,desconhecido
450,25,servicos,solteiro,medio,nao,sim,333,nao,sim,celular,15,julho,18,2,-1,0,desconhecido
451,58,gestao,casado,superior,nao,sim,3864,sim,nao,celular,15,julho,14,4,-1,0,desconhecido
452,30,operario,casado,fundamental,nao,sim,2686,sim,nao,celular,15,julho,13,3,-1,0,desconhecido
453,34,operario,solteiro,fundamental,nao,sim,-109,sim,nao,celular,15,julho,14,4,-1,0,desconhecido
454,51,servicos,divorciado,medio,nao,sim,65,nao,sim,celular,15,julho,15,1,-1,0,desconhecido
455,60,operario,casado,medio,nao,sim,597,nao,nao,celular,15,julho,16,1,-1,0,desconhecido
456,51,operario,casado,medio,nao,sim,-799,nao,sim,celular,15,julho,17,3,-1,0,desconhecido
457,37,gestao,divorciado,superior,nao,sim,1775,nao,nao,celular,15,julho,9,5,-1,0,desconhecido
458,30,operario,solteiro,fundamental,nao,sim,0,nao,nao,celular,15,julho,12,3,-1,0,desconhecido
459,46,operario,divorciado,medio,nao,sim,-563,nao,sim,celular,15,julho,13,4,-1,0,desconhecido
460,29,operario,solteiro,superior,nao,sim,5,nao,nao,celular,15,julho,15,5,-1,0,desconhecido
461,27,operario,casado,superior,nao,sim,139,nao,nao,celular,15,julho,7,5,-1,0,desconhecido
462,28,gestao,solteiro,superior,nao,sim,0,sim,nao,celular,16,julho,13,5,-1,0,desconhecido
463,34,operario,solteiro,medio,nao,sim,855,sim,nao,celular,16,julho,10,1,-1,0,desconhecido
464,29,operario,solteiro,superior,nao,sim,694,sim,sim,celular,16,julho,30,4,-1,0,desconhecido
465,27,gestao,solteiro,superior,nao,sim,151,sim,nao,celular,16,julho,8,1,-1,0,desconhecido
466,26,tecnico,solteiro,medio,nao,sim,354,nao,nao,celular,16,julho,10,1,-1,0,desconhecido
467,36,gestao,casado,superior,nao,sim,673,sim,nao,celular,16,julho,11,1,-1,0,desconhecido
468,44,operario,casado,fundamental,nao,sim,1265,sim,nao,celular,16,julho,9,1,-1,0,desconhecido
469,39,operario,casado,superior,nao,sim,597,nao,nao,celular,16,julho,11,6,-1,0,desconhecido
470,30,tecnico,casado,medio,nao,sim,-393,sim,sim,celular,16,julho,7,1,-1,0,desconhecido
471,31,operario,divorciado,superior,nao,sim,256,sim,nao,celular,16,julho,15,2,-1,0,desconhecido
